 Sphere shape
        4169 = number of dipoles in target
 1.000000 0.000000 0.000000 = A_1 vector
 0.000000 1.000000 0.000000 = A_2 vector
 1.000000 1.000000 1.000000 = (d_x,d_y,d_z)/d
 0.000000 0.000000 0.000000 = (x,y,z)/d
 JA  IX  IY  IZ ICOMP(x,y,z)
         329          -7           6          -1           1           1           1
         330          -7           6           0           1           1           1
         331          -7           6           1           1           1           1
         332          -7           6           2           1           1           1
         333          -7           6           3           1           1           1
         334          -7           7          -1           1           1           1
         335          -7           7           0           1           1           1
         336          -7           7           1           1           1           1
         337          -6          -8           0           1           1           1
         338          -6          -7          -3           1           1           1
         339          -6          -7          -2           1           1           1
         340          -6          -7          -1           1           1           1
         341          -6          -7           0           1           1           1
         342          -6          -7           1           1           1           1
         343          -6          -7           2           1           1           1
         344          -6          -7           3           1           1           1
         345          -6          -6          -5           1           1           1
         346          -6          -6          -4           1           1           1
         347          -6          -6          -3           1           1           1
         348          -6          -6          -2           1           1           1
         349          -6          -6          -1           1           1           1
         350          -6          -6           0           1           1           1
         351          -6          -6           1           1           1           1
         352          -6          -6           2           1           1           1
         353          -6          -6           3           1           1           1
         354          -6          -6           4           1           1           1
         355          -6          -6           5           1           1           1
         356          -6          -5          -6           1           1           1
         357          -6          -5          -5           1           1           1
         358          -6          -5          -4           1           1           1
         359          -6          -5          -3           1           1           1
         360          -6          -5          -2           1           1           1
         361          -6          -5          -1           1           1           1
         362          -6          -5           0           1           1           1
         363          -6          -5           1           1           1           1
         364          -6          -5           2           1           1           1
         365          -6          -5           3           1           1           1
         366          -6          -5           4           1           1           1
         367          -6          -5           5           1           1           1
         368          -6          -5           6           1           1           1
         369          -6          -4          -6           1           1           1
         370          -6          -4          -5           1           1           1
         371          -6          -4          -4           1           1           1
         372          -6          -4          -3           1           1           1
         373          -6          -4          -2           1           1           1
         374          -6          -4          -1           1           1           1
         375          -6          -4           0           1           1           1
         376          -6          -4           1           1           1           1
         377          -6          -4           2           1           1           1
         378          -6          -4           3           1           1           1
         379          -6          -4           4           1           1           1
         380          -6          -4           5           1           1           1
         381          -6          -4           6           1           1           1
         382          -6          -3          -7           1           1           1
         383          -6          -3          -6           1           1           1
         384          -6          -3          -5           1           1           1
         385          -6          -3          -4           1           1           1
         386          -6          -3          -3           1           1           1
         387          -6          -3          -2           1           1           1
         388          -6          -3          -1           1           1           1
         389          -6          -3           0           1           1           1
         390          -6          -3           1           1           1           1
         391          -6          -3           2           1           1           1
         392          -6          -3           3           1           1           1
         393          -6          -3           4           1           1           1
         394          -6          -3           5           1           1           1
         395          -6          -3           6           1           1           1
         396          -6          -3           7           1           1           1
         397          -6          -2          -7           1           1           1
         398          -6          -2          -6           1           1           1
         399          -6          -2          -5           1           1           1
         400          -6          -2          -4           1           1           1
         401          -6          -2          -3           1           1           1
         402          -6          -2          -2           1           1           1
         403          -6          -2          -1           1           1           1
         404          -6          -2           0           1           1           1
         405          -6          -2           1           1           1           1
         406          -6          -2           2           1           1           1
         407          -6          -2           3           1           1           1
         408          -6          -2           4           1           1           1
         409          -6          -2           5           1           1           1
         410          -6          -2           6           1           1           1
         411          -6          -2           7           1           1           1
         412          -6          -1          -7           1           1           1
         413          -6          -1          -6           1           1           1
         414          -6          -1          -5           1           1           1
         415          -6          -1          -4           1           1           1
         416          -6          -1          -3           1           1           1
         417          -6          -1          -2           1           1           1
         418          -6          -1          -1           1           1           1
         419          -6          -1           0           1           1           1
         420          -6          -1           1           1           1           1
         421          -6          -1           2           1           1           1
         422          -6          -1           3           1           1           1
         423          -6          -1           4           1           1           1
         424          -6          -1           5           1           1           1
         425          -6          -1           6           1           1           1
         426          -6          -1           7           1           1           1
         427          -6           0          -8           1           1           1
         428          -6           0          -7           1           1           1
         429          -6           0          -6           1           1           1
         430          -6           0          -5           1           1           1
         431          -6           0          -4           1           1           1
         432          -6           0          -3           1           1           1
         433          -6           0          -2           1           1           1
         434          -6           0          -1           1           1           1
         435          -6           0           0           1           1           1
         436          -6           0           1           1           1           1
         437          -6           0           2           1           1           1
         438          -6           0           3           1           1           1
         439          -6           0           4           1           1           1
         440          -6           0           5           1           1           1
         441          -6           0           6           1           1           1
         442          -6           0           7           1           1           1
         443          -6           0           8           1           1           1
         444          -6           1          -7           1           1           1
         445          -6           1          -6           1           1           1
         446          -6           1          -5           1           1           1
         447          -6           1          -4           1           1           1
         448          -6           1          -3           1           1           1
         449          -6           1          -2           1           1           1
         450          -6           1          -1           1           1           1
         451          -6           1           0           1           1           1
         452          -6           1           1           1           1           1
         453          -6           1           2           1           1           1
         454          -6           1           3           1           1           1
         455          -6           1           4           1           1           1
         456          -6           1           5           1           1           1
         457          -6           1           6           1           1           1
         458          -6           1           7           1           1           1
         459          -6           2          -7           1           1           1
         460          -6           2          -6           1           1           1
         461          -6           2          -5           1           1           1
         462          -6           2          -4           1           1           1
         463          -6           2          -3           1           1           1
         464          -6           2          -2           1           1           1
         465          -6           2          -1           1           1           1
         466          -6           2           0           1           1           1
         467          -6           2           1           1           1           1
         468          -6           2           2           1           1           1
         469          -6           2           3           1           1           1
         470          -6           2           4           1           1           1
         471          -6           2           5           1           1           1
         472          -6           2           6           1           1           1
         473          -6           2           7           1           1           1
         474          -6           3          -7           1           1           1
         475          -6           3          -6           1           1           1
         476          -6           3          -5           1           1           1
         477          -6           3          -4           1           1           1
         478          -6           3          -3           1           1           1
         479          -6           3          -2           1           1           1
         480          -6           3          -1           1           1           1
         481          -6           3           0           1           1           1
         482          -6           3           1           1           1           1
         483          -6           3           2           1           1           1
         484          -6           3           3           1           1           1
         485          -6           3           4           1           1           1
         486          -6           3           5           1           1           1
         487          -6           3           6           1           1           1
         488          -6           3           7           1           1           1
         489          -6           4          -6           1           1           1
         490          -6           4          -5           1           1           1
         491          -6           4          -4           1           1           1
         492          -6           4          -3           1           1           1
         493          -6           4          -2           1           1           1
         494          -6           4          -1           1           1           1
         495          -6           4           0           1           1           1
         496          -6           4           1           1           1           1
         497          -6           4           2           1           1           1
         498          -6           4           3           1           1           1
         499          -6           4           4           1           1           1
         500          -6           4           5           1           1           1
         501          -6           4           6           1           1           1
         502          -6           5          -6           1           1           1
         503          -6           5          -5           1           1           1
         504          -6           5          -4           1           1           1
         505          -6           5          -3           1           1           1
         506          -6           5          -2           1           1           1
         507          -6           5          -1           1           1           1
         508          -6           5           0           1           1           1
         509          -6           5           1           1           1           1
         510          -6           5           2           1           1           1
         511          -6           5           3           1           1           1
         512          -6           5           4           1           1           1
         513          -6           5           5           1           1           1
         514          -6           5           6           1           1           1
         515          -6           6          -5           1           1           1
         516          -6           6          -4           1           1           1
         517          -6           6          -3           1           1           1
         518          -6           6          -2           1           1           1
         519          -6           6          -1           1           1           1
         520          -6           6           0           1           1           1
         521          -6           6           1           1           1           1
         522          -6           6           2           1           1           1
         523          -6           6           3           1           1           1
         524          -6           6           4           1           1           1
         525          -6           6           5           1           1           1
         526          -6           7          -3           1           1           1
         527          -6           7          -2           1           1           1
         528          -6           7          -1           1           1           1
         529          -6           7           0           1           1           1
         530          -6           7           1           1           1           1
